Sno,SubCounty,Ward,Village,Latitude,Longitude,RuralUrban,DistancetonextstrategicBoreholekm,Totalnumberofhouseholdscurrentlyservedfromthescheme,WhatistheserviceareaforthisschemeHowmanykilometersfromheredothep,Isthisschemeusedforagricultureandirrigationbyfarmers,Howmanyfarmersusethisscheme ,Whatistheaveragesizedfarmthatusesthiswaterhectares ,Isthewaterschemeusedforlivestock,Estimatednumberofcamelsusingschemeperday,Estimatednumberofcattleusingschemeperday,Estimatednumberofhorsesdonkeysusingwaterpointperday,Estimatednumberofgoatssheepusingwaterpointperday,Isthewaterschemeusedforwatertrucking,Numberoftrucksfillingperday,Howmanytimesperweekdoesthewatertruckingoccur,Addanyothercommentsonwatertruckingdetails,ConstructionyearofthewellboreholeinEFYortheyearofrehabilitation,Boreholeorwelldepthmeters,Physicalstateofthewellborehole,TypeofPower,Productionofsystemyieldordischargemeterscubedhour,Isthereawatermeteratthewatersource,Isthewatermeterworking,Whatisthecurrentreadingofthewatermeter,Isthewaterschemecurrentlyfunctional,Pleasetakeapictureillustratingthenonfunctionalityorpartialfuncti,Maincauseofnonfunctionalityorpartialfunctionality,MaincauseofnonfunctionalityorpartialfunctionalityOtherspecify,Numberofmonthssincenonfunctional,Doestheschemehaveanyemergingproblemsthatmightleadtononfunctional,Pleasedescribetheproblemsthatmightleadtononfunctionalityinthenea,Wasthewaterschemeoutofserviceoneormoredaysinthelastmonth,Numberofdaysoutofserviceinthelastmonth,Dateoflastserviceorrepair,Howmanytimeshasthewaterschemebrokeninthelastyear,Describethefunctionalityproblemsoverthepastyear,Howmanydaysperweekdoesthepumprunonaverage,Howmanyhoursperdaydoesthepumprunonaverage,Isthisaseasonalwaterschemethatcommonlyfailsinthedryseason,Isthepumpusedlessduringwetrainyseason,Duringwetrainyseasonshowmanydaysaweekdoesthepumprunonaverage,Duringwetrainyseasonshowmanyhoursperdaydoesthepumprunonaverage,SolarPanelpowerratingWatts,SolarPanelCondition,Yearwhengeneratorwasinstalledoryearofreinstallation,Physicalstateofthegenerator,Generatorbrand,GeneratorbrandOtherspecify,Generatormodel,Generatorserialnumber,GeneratormaxAmpsstartingamps,Generatorpicture,PumpControllerManufacturer1,PumpControllerManufacturerOtherspecify,PumpControllerModelNumber,Pictureofpumpcontroller,PumpMotorModelNumber,Pumpheadmodelnumber,Typeandsizeofcasing,Wellpumpremarks,Contact1name,Contact1position,Contact1positionOtherspecify,Contact1telephonenumber,Contact2name,Contact2positionOtherspecify,Contact2telephonenumber,Isasensorinstalledatthesite,Typeofsensorinstalled,TypeofsensorinstalledOtherspecify,Managementbody,Currentmanagementstatus,Whatisthemethodofpayment1,WhatisthemethodofpaymentOtherspecify1,Whatisthemethodofpayment2,Typeoftariffsystemmostcommon,WhatisthetariffamountinKES,Isthereaspecialtariffforlivestockperanimal,WhatisthetariffpercamelKES,WhatisthetariffpercattleKES,WhatisthetariffperhorsedonkeyKES,WhatisthetariffpergoatsheepKES,Isthereatariffperinstitutionschoolshealthcentresetc,WhatisthemonthlyinstitutionaltariffKES,Numberofinstitutionssuppliedbyschemethatpayamonthlyinstitutional,Whenthisboreholeisworkingfromwheredohouseholdsprimarilygettheirw,Whenthisboreholeisworkingfromwheredohouseholdsprimarilygetthei_A,WhenthisboreholeisworkinghowmanyHOURSperdaydohouseholdstypically,Whenthisboreholeisnotworkingfromwheredohouseholdsprimarilygetthe,WhenthisboreholeisNOTworkingandhouseholdshavetouseanalternativew,Hastherebeensomewaterqualitytestingforthisschemeinthepast,Yearofmostrecentwaterqualitytestdone,Whatwastheresult,Aretherespecificcontaminantsofconcern,AretherespecificcontaminantsofconcernOtherspecify,MeasuredWaterQualityTemperature,MeasuredWaterQualitySpecificconductancemicroSiemenspercm, MeasuredWaterQualityTotalDissolvedSolidsmilligramsliter,Pleaseaddanotherrelevantnotesontheborehole,V109,V110
166,Lagdera,Sabena,Bula hagar,0.8124599999999820,39.400290000000000,Rural,7.00,160.0,1.0,No,#NULL!,#NULL!,Yes,100.0,200.0,8.0,200.0,No,#NULL!,#NULL!,,43881,250.0,Good,Solar system and generator,16,No,,#NULL!,,https://api.mwater.co/v3/images/85a8ffdbe0d948b587fcdb66163f535a,,,,,,,#NULL!,#NULL!,#NULL!,,40.0,8.0,No,Yes,3.0,2.0,,Good,43889,Good,Perkins,,,,30.0,https://api.mwater.co/v3/images/284735e792b94d48abf2ade9c90833f4; https://api.mwater.co/v3/images/60319d9526114e908a1482fb2027e474,Dayliff,,,https://api.mwater.co/v3/images/54cf72f40b5f4846a535de413b90c590,,,Plastic 6,Good,Khalif Farah,Chairman,,723177733.0000000000000,Diney Farah,Operator,793877300.00000000000,Yes,Sweetsense,,Not yet elected,Not in place,Cash,,,,#NULL!,,15,10,0,2.0,No,#NULL!,#NULL!,,,#NULL!,Water trucking or next strategic borehole,,,,,,,,,,,#NULL!,
167,DADAAB,Liboi,Maleley 2,0.2032728999999930,40.525798800000000,Rural,1.00,280.0,0.8,No,#NULL!,#NULL!,Yes,2000.0,1500.0,100.0,3000.0,No,#NULL!,#NULL!,,40594,180.0,Good,Hybrid,15,Yes,Yes,4432.000000000,Yes,https://api.mwater.co/v3/images/6f8d853e0a174b20908766842943907f,Generator mechanical failure,,24,Yes,Casing had a hole which allow materials to fall in the borehole resulted difficulties in retrieval of the drop pipes and pump,,#NULL!,10-Sep-21,1.0,"Casing had a hole which allow materials to fall in the borehole resulted difficulties in retrieval of the drop pipes and pump 
Pump failure 
Generator mechanical failure",7.0,12.0,Yes,Yes,4.0,6.0,330,Good,43651,Good,,,,,#NULL!,https://api.mwater.co/v3/images/b27fc4695c7e45648b8e3d20fbdd969d; https://api.mwater.co/v3/images/65f0a23ad4df47dca16bfd937cb74c58,,,,https://api.mwater.co/v3/images/330fd97c19fa4736ac65498898f95380,,,"GI 6""",Motor size.5kw,,,,#NULL!,,,#NULL!,No,,,Water Committee,Good,Cash,,,Fixed,#NULL!,Yes,10,10,0,5.0,Yes,1000.0,1.0,Water kiosk,,2.0,Vendors and pans,12,,,,,,,1,,1,#NULL!,
168,Lagdera,Sabena,Gurufa 2,0.8009681999999950,39.465609900000000,Rural,7.00,#NULL!,#NULL!,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/b5a19f608e374c578683b8e4e93ff07e,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/292049b0ed9f45bd86333c991ff69f0a; https://api.mwater.co/v3/images/c20a3f652c4a49be947132eaed2334e9,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,The borehole has not been in use for more than six months due to blown up submersible pump and faulty injector pump
169,Lagdera,Sabena,Gurufa 1,0.8007439999999910,39.465040300000000,Rural,7.00,500.0,1.0,No,#NULL!,#NULL!,Yes,#NULL!,#NULL!,20.0,100.0,,#NULL!,#NULL!,,40229,180.0,Good,Solar system and generator,12,No,,#NULL!,Yes,https://api.mwater.co/v3/images/7f54ff63d50c40839eab55195af4fbd2,,,,,,,#NULL!,#NULL!,#NULL!,,40.0,8.0,No,,#NULL!,#NULL!,,Good,43151,Good but requires servicing,Perkins,,,,30.0,https://api.mwater.co/v3/images/703b72e37864463ca06993e34306ed2d; https://api.mwater.co/v3/images/553b74ca25b04a4cbbcc1fc73773461b,,Dayliff,,https://api.mwater.co/v3/images/176587488678447c9119c60141fa8627,,,Plastic and generator,Good,Abdirahaman Rashi,Chief,,70388789.0000000000000,Diney Farah,Operator,793877300.00000000000,Yes,Sweetsense and it's vandalized,,WUA,In place,Cash,,,,#NULL!,,,,,#NULL!,Yes,580.0,2.0,,,#NULL!,Next strategic borehole,,,,,,,,,,,#NULL!,Repair of generator and water kiosks
170,Lagdera,Sabena,Skanska 1,0.9066946999999990,39.313874300000000,Rural,0.00,2500.0,8.0,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,39639,#NULL!,Not good,Solar system and generator,,No,,#NULL!,,https://api.mwater.co/v3/images/5eae07fc4f214666bea83d86d288f89f,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/6eefc6fc0d5c42e2b7f4a67f66b91e55,,,Dayliff,https://api.mwater.co/v3/images/ca50aad6e8f6458a92af16459202122c,,,Plastic 6',,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Dry borehole
171,Lagdera,Maalimin,Skanska 4,0.9078122999999880,39.321538000000000,Rural,40.00,300.0,3.0,No,#NULL!,#NULL!,Yes,100.0,200.0,30.0,500.0,No,#NULL!,#NULL!,,38768,220.0,Good,Generator,36,Yes,No,#NULL!,Yes,https://api.mwater.co/v3/images/01200885a0bd4fa398ca6b4bd674d727,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,39133,Poor,Perkins,Dayliff,,,45.0,https://api.mwater.co/v3/images/160c28decb734e33bb677cebc7b5240f; https://api.mwater.co/v3/images/dce9183e5eda416aba56a8bbbe253108,,,,https://api.mwater.co/v3/images/6dbd5af24d74484c98da82a1c0564741,,,Plastic 6',Good,Salat Hussein,Operator,,70791315763.0000000000000,Yunis Omar,Operator,710719073.00000000000,Yes,Sweetsense,,Not yet elected,Not in place,Cash,,,,#NULL!,Yes,15,10,0,2.0,No,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Generator to be replaced
172,DADAAB,Damajaley,Mathahgisi,0.1610928999999880,40.429899800000000,Rural,20.00,350.0,1.0,No,#NULL!,#NULL!,Yes,3500.0,1500.0,30.0,5000.0,No,#NULL!,#NULL!,,41044,190.0,Good,Hy,14,No,,#NULL!,Yes,,,,,No,,No,#NULL!,20-Feb-22,1.0,Pump failure,7.0,12.0,Yes,Yes,5.0,6.0,330,Good,41688,Poor,,,,,#NULL!,https://api.mwater.co/v3/images/29aed1f6965a4a9f93e5e0bf5be359a6,,,,https://api.mwater.co/v3/images/4ed6d25cf03648e48f278f5c3eba640f,,,"GI 6""",Motor size 11kw,,,,#NULL!,,,#NULL!,,,,No management run by area chief information as received from the public,Poor,Cash,,,Fixed,#NULL!,Yes,10,10,0,5.0,Yes,1000.0,1.0,Water kiosk,,2.0,Vendors and pans,12,,,,,,,1,,1,#NULL!,
173,Lagdera,Maalimin,Skanska2,0.9042050000000060,39.319448300000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/23f852e604e647a98231c22cd22bc093,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,"This borehole has not been in use for the three years due to lack of generator and KPLC has not reinstated the power, the submersible pump ise blown up"
174,Lagdera,Maalimin,Skanska 3,0.9012399999999870,39.326085000000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/4166177de02e4041b9fd60b5499d6a93,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/c47c4db287c0453a88abbf65e2337bde; https://api.mwater.co/v3/images/562acf6c33c841b98aa9575c077837d3; https://api.mwater.co/v3/images/9aa143f613414c3daa34d19150491068,,,,https://api.mwater.co/v3/images/1d6d44d90eb44251b945cf2ae9474d60,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,The water from this borehole is saline and is not used
175,Lagdera,Modogashe,Modogashe,0.7288598000000060,39.174533700000000,Urban,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/6fd7318f90594f7db393250bcb7e5144,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/d1fb676b10df4134996517cf8dad1ac3; https://api.mwater.co/v3/images/b86cb5a78b9f4b7dbe3078b6467438b4,,,,https://api.mwater.co/v3/images/72da462b52a5440abc97e1ac54213b80,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This shallow well is not operational since the gallery has no water people are drawing water from hand dug wells
176,Balambala,Danyere,Danyere 2,0.0049039999999891,38.738350500000000,Rural,#NULL!,500.0,1.0,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,44247,80.0,Good,Solar system,25,Yes,No,7116.000000000,Yes,https://api.mwater.co/v3/images/3f8fdcd394c8432ba3c35e37389bf0fa,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,No,,#NULL!,#NULL!,,Good,,,,,,,#NULL!,,,Dayliff,,https://api.mwater.co/v3/images/3a21c6a1cf904fb7b474a8ea38d1d979,,,Plastic 6'',Good,Aden Hussein,Operator,,746195211.0000000000000,,,#NULL!,,,,Not yet elected,,Free,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
177,Balambala,Danyere,Danyere 1,0.0050437000000020,38.738695900000000,Rural,60.00,300.0,1.0,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,44247,50.0,Good,Solar system,12,Yes,Yes,1175.000000000,Yes,https://api.mwater.co/v3/images/c0c050e50ed54c89b648d65a0c9756ed,,,,,,,#NULL!,#NULL!,#NULL!,,7.0,7.0,No,,#NULL!,#NULL!,,Good,,,,,,,#NULL!,,,,Dayliff,https://api.mwater.co/v3/images/dc5b611aa17647ab9bca5ea448dd92b5,,,Plastic 6'',Good,,,,#NULL!,,,#NULL!,,,,Not yet elected,Not in place,Free,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,Community to be sensitized on the importance of having a water management committee
178,Balambala,Balambala,Balambala 2,-0.0779053000000125,39.089405100000000,Urban,7.00,2500.0,8.0,No,#NULL!,#NULL!,No,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,44429,50.0,Good,Solar system and generator,25,No,,#NULL!,Yes,https://api.mwater.co/v3/images/26aed77e17aa4fdfa8a08ee7f2d92da5,,,,,,No,#NULL!,#NULL!,#NULL!,,7.0,8.0,No,No,#NULL!,#NULL!,,Good,43140,Good,Perkins,,,,30.0,https://api.mwater.co/v3/images/966cf67d0ae241fcbd604634d070f56e,,,,https://api.mwater.co/v3/images/5ffce27d7387468aa972a15e2d3451be,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
179,DADAAB,Damajaley,Homojo,-0.0198193000000145,40.948840500000000,Rural,6.00,250.0,500.0,No,#NULL!,#NULL!,Yes,2500.0,1200.0,100.0,5000.0,Yes,3.0,15.0,,42784,220.0,Good,Generator,14,No,,#NULL!,No,https://api.mwater.co/v3/images/1dcd8b9bacb746f9911a2e707e11850a,Pump failure,Frequent pump failure,1,Yes,Frequent pump failure,Yes,14.0,10-Aug-20,2.0,Frequent pump failure,7.0,10.0,Yes,Yes,6.0,6.0,,,43850,Good,,,,,#NULL!,,,,,https://api.mwater.co/v3/images/0de673f2d6b84cadb93589e21201bd23,,,"GI 6""",7.5kw,Sanyare,Chairman,,712094045.0000000000000,,,#NULL!,No,,,No management officially formed,Poor,Cash,,,,#NULL!,Yes,1,10,0,5.0,No,#NULL!,0.0,Water kiosk,,2.0,Vendors,12,,,,,,,1,,1,#NULL!,"The borehole has been drilled and equipped 2017 since then there is frequent pump failure.
Even now breakdown is reported I therefore recommend assessment to know exactly the course of frequent breakdown like camera inspection be done."
180,DADAAB,Damajaley,Barkin,-0.1145295000000030,40.786943100000000,Rural,15.00,250.0,1.0,,#NULL!,#NULL!,Yes,3000.0,1500.0,100.0,5000.0,No,#NULL!,#NULL!,,42876,220.0,Good,Generator,13,No,No,#NULL!,Yes,,"Tank leakages, water kiosk dilapidated",,12,Yes,"Pump failure 
Water kiosk dilapidated 
Plastic tank leaking",Yes,14.0,11-Jan-21,2.0,Pump failure,7.0,12.0,Yes,Yes,5.0,6.0,,,43628,Poor,,,,,#NULL!,,,,,https://api.mwater.co/v3/images/58771439a5df457e83ffe0acf6066043,,,"GI 6""","Motor size 7.5kw ,Generator 31kva",GAMEY,Chairman,,726929677.0000000000000,,,#NULL!,No,,,No management officially formed,Weak,Cash,,,,#NULL!,Yes,10,10,0,5.0,No,#NULL!,#NULL!,Tap stand,,3.0,Vendors,12,,,,,,,1,,1,#NULL!,"No official management committee formed 
There is frequent pump failure"
181,DADAAB,Damajaley,Kiwanjayarey,-0.1151903000000000,40.707869200000000,Rural,15.00,280.0,1.0,No,#NULL!,#NULL!,Yes,3000.0,2000.0,50.0,3000.0,No,#NULL!,#NULL!,,42174,180.0,Good,Generator,14,No,No,#NULL!,Yes,,"Pump failure,plastic tank leaking",,12,Yes,"Pump failure 
Raised platform rusted 
Water kiosk dilapidated",Yes,14.0,15-Jan-22,3.0,"Pump failure 
Drop pipes leaking",7.0,12.0,Yes,Yes,5.0,6.0,,,42237,Generator,,,,,#NULL!,,,,,,,,"GI 6""","motor size 7.5kw,Generator 31kva",,,,#NULL!,,,#NULL!,No,,,No management officially formed,Weak,Cash,,,,#NULL!,Yes,10,10,0,5.0,No,#NULL!,#NULL!,Water kiosk,,3.0,Vendors,12,,,,,,,1,,1,#NULL!,
182,Township,Iftin,Abdiluge,-0.4272140000000130,39.721147800000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/e4815a826e2f416596b17ddf28803103,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/f8d8fd3e112849cfb73d2a4f23798f8a,,,,https://api.mwater.co/v3/images/d5c989773f3a4a8893cc82ffa46bcd5a,,,,,Hajabo mahamud abdille,Chairlady,,708269825.0000000000000,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,"This borehole has never been used, some solar panels were stolen and others are with me chairlady,"
183,Township,Iftin,Iftin 3,-0.5017602000000030,39.653636100000000,Urban,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,50.0,Good,Generator/solar system,60,Yes,Yes,46130.000000000,Yes,https://api.mwater.co/v3/images/8f2cf3adee8745e1963abf039772f4fa,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/56ba0fb59cc341d79149a36eb46e1acc,,,,https://api.mwater.co/v3/images/14eaa1b9d50d46ce8a809a1547ae54b9,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This borehole is sharing the same generator with borehole 2
184,Balambala,Sankuri,Lago,-0.2015673000000070,39.864168200000000,Rural,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,https://api.mwater.co/v3/images/000d2d7c8bb7464b937a9b1f39d7e809,,,,https://api.mwater.co/v3/images/0674ba818e2f41418a8113b8ecd64413,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
185,Balambala,Sankuri,Lago,-0.2056446000000020,39.867307300000000,Rural,20.00,600.0,0.5,No,#NULL!,#NULL!,Yes,50.0,100.0,20.0,2.0,No,#NULL!,#NULL!,,39866,200.0,Good,Generator,16,No,,#NULL!,,https://api.mwater.co/v3/images/12857a3363744edfa206dbc77dbd5304,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,Poor,,,,,#NULL!,https://api.mwater.co/v3/images/0a89a9cf2f49429b979f79ee0b6fd652; https://api.mwater.co/v3/images/670182abacba4f9189f79b3a539ba16c,,,,https://api.mwater.co/v3/images/1a548af1bd744ed7b62669ba9135c053,,,,Good,Hussein Omar,Chairman,,727700321.0000000000000,,,#NULL!,,Sweetsense,,WUA,In place,Cash,,,,#NULL!,Yes,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,"Exhaust broken, air cleaner needed solar system not functioning"
186,Township,Iftin,Iftin 2,-0.5015215000000180,39.653599500000000,Urban,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,No,#NULL!,#NULL!,,,50.0,Good,Generator/solar system,60,Yes,Yes,62268.000000000,Yes,https://api.mwater.co/v3/images/fee2328bbaa149e3b4bbacbd1848a93a,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,Good,,,,,#NULL!,https://api.mwater.co/v3/images/655a52bfdcc84f2fa1783ad20cd51bc3,,,,,,,,,,,,#NULL!,,,#NULL!,,,,GAWASCO,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,
187,Township,Iftin,Iftin 1,-0.5014715999999960,39.653862700000000,Urban,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,#NULL!,,https://api.mwater.co/v3/images/1d97dc67279345aaa15a4f88a7f3db0a,,,,,,,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,,,#NULL!,#NULL!,,,,,,,,,#NULL!,,,,,,,,,,,,,#NULL!,,,#NULL!,,,,,,,,,,#NULL!,,,,,#NULL!,,#NULL!,#NULL!,,,#NULL!,,,,,,,,,,,,#NULL!,This borehole is dry and abandoned
188,DADAAB,Damajaley,Rahole,-0.1184462000000140,40.838319900000000,Rural,20.00,50.0,0.3,No,#NULL!,#NULL!,Yes,1000.0,500.0,50.0,1500.0,No,#NULL!,#NULL!,,44461,220.0,Good,Generator,12,No,,#NULL!,Yes,,,,,Yes,"No proper fence 
No proper storage facilities 
Troughs not enough 
No records from the borehole",No,#NULL!,10-Jan-22,#NULL!,None,7.0,8.0,Yes,Yes,5.0,4.0,,,44843,Good,,,,,#NULL!,https://api.mwater.co/v3/images/64b8583d4a114e71b3f26836215a65a1,,,,https://api.mwater.co/v3/images/8f5e6c8e5e3b42e49e9c02fac7c32cd6,,,"GI 6""","Motor size 5.5kw,Generator 20kva",,,,#NULL!,,,#NULL!,,,,No management officially formed,Poor,Cash,,,,#NULL!,Yes,10,10,0,5.0,No,#NULL!,#NULL!,Troughs or tap stand,,2.0,Vendors or water pans,24,,,,,,,1,,1,#NULL!,
189,DADAAB,Liboi,Maka,0.0020844999999854,40.988493100000000,Rural,10.00,150.0,0.5,No,#NULL!,#NULL!,Yes,1500.0,500.0,50.0,3000.0,No,#NULL!,#NULL!,,44429,220.0,Good,Generator,10,No,No,#NULL!,Yes,,,,,Yes,"No fencing 
No proper storage facility 
Not metered",No,#NULL!,14-Jan-22,0.0,,5.0,4.0,Yes,Yes,4.0,3.0,,,44487,Good,,,,,#NULL!,https://api.mwater.co/v3/images/4d4234c2a70d46b5b8634c684cb181db,,,,https://api.mwater.co/v3/images/0ed2dc8e72f544f4a8a1d721f14afb5b,,,"GI 6""",No records but we contacted chairlady to bring the records,Hawo,Chairlady,,723820498.0000000000000,,,#NULL!,No,,,No management officially formed,Weak,Cash,,,,#NULL!,Yes,10,10,0,5.0,No,#NULL!,#NULL!,Tape stand,,2.0,Vendors,12,,,,,,,1,,1,#NULL!,
190,DADAAB,Damajaley,Hamey,-0.1201793000000070,40.901036100000000,Rural,20.00,1500.0,2500.0,No,#NULL!,#NULL!,Yes,10000.0,5000.0,200.0,10000.0,Yes,3.0,21.0,,40760,230.0,Good,Hybrid,15,No,No,#NULL!,Yes,,Drop pipes leaking,,1,Yes,Poor management requires overhaul of current management,Yes,10.0,10-Sep-21,2.0,"Pump failure 
Drop pipes leaking 
Existing masonry tank leaking",7.0,12.0,Yes,Yes,5.0,6.0,330,,43692,Poor,,,,,#NULL!,https://api.mwater.co/v3/images/59b4141ab2184a6589a1cf1b3e4ef013,,,,https://api.mwater.co/v3/images/fe3942c1022d46629ac565cd1f02a7b3,,,,,,,,#NULL!,,,#NULL!,,,,No management committee officially formed,Poor,Cash,,,,#NULL!,Yes,10,10,0,5.0,Yes,1000.0,1.0,Tape stand and pipe connected to some households,Tape stand,2.0,Vendors or water pans,,,,,,,,1,,1,#NULL!,"Poor management by individuals manning the water point as water Committee 
No fencing of the water point"
191,DADAAB,Damajaley,Aden santur,0.1048265999999920,40.938846100000000,Rural,15.00,150.0,0.5,No,#NULL!,#NULL!,Yes,3000.0,1000.0,50.0,3000.0,No,#NULL!,#NULL!,,44423,220.0,Good,Generator,14,Yes,Yes,#NULL!,Yes,https://api.mwater.co/v3/images/1fab57ef6f9b40d29bf8dceb2fb2275c,,,,Yes,"No fencing 
No proper storage facility 
Trough not enough",No,#NULL!,21-Jan-22,#NULL!,,6.0,8.0,Yes,Yes,5.0,6.0,,,41223,Good,,,,,#NULL!,https://api.mwater.co/v3/images/395ad8b45011470ba839ff7533d5b85f; https://api.mwater.co/v3/images/0509795a5ff6437098ca616cd2b17625,,,,https://api.mwater.co/v3/images/59e7284c2d2346698412b17ef8cb84a9,,,"GI 6""","Fresh water,motor size 7.5,Generator 30kva",Ali Dumal,Elder,+254720242152,#NULL!,,,#NULL!,No,,,No management officially formed,Good,Cash,,,Fixed,#NULL!,Yes,10,10,0,5.0,,#NULL!,#NULL!,Tap stand,,2.0,Vendors,12,,,,,,,1,,1,#NULL!,"They require formation of management committee 
They require infrastructure support"
